MONTH,DAY_OF_MONTH,DAY_OF_WEEK,DEST,CRS_ELAPSED_TIME,DISTANCE,DEP_TIME_M,CRS_ARR_M,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Condition,sch_dep,sch_arr,TAXI_OUT,DELAY_STATUS
11,15,5,MCO,176,944,477,656,40,27,60,8,0,30.26,Partly Cloudy,36,30,28,0
11,15,5,BUF,84,301,477,564,40,27,60,8,0,30.26,Partly Cloudy,36,30,19,0
11,15,5,MCO,176,944,478,661,40,27,60,8,0,30.26,Partly Cloudy,36,30,23,0
11,15,5,PHX,336,2153,478,696,40,27,60,8,0,30.26,Partly Cloudy,36,30,30,0
11,15,5,CLT,138,541,479,623,40,27,60,8,0,30.26,Partly Cloudy,36,30,18,0
11,15,5,IAH,253,1417,479,673,40,27,60,8,0,30.26,Partly Cloudy,36,30,21,0
11,15,5,RDU,110,427,480,595,40,27,60,8,0,30.26,Partly Cloudy,52,21,12,0
11,15,5,DEN,279,1626,481,644,40,27,60,8,0,30.26,Partly Cloudy,52,21,18,0
11,15,5,RDU,104,427,481,592,40,27,60,8,0,30.26,Partly Cloudy,52,21,21,0
11,15,5,SJU,234,1598,481,779,40,27,60,8,0,30.26,Partly Cloudy,52,21,29,0
11,15,5,SAN,377,2446,481,682,40,27,60,8,0,30.26,Partly Cloudy,52,21,14,0
11,15,5,LAS,354,2248,482,659,40,27,60,8,0,30.26,Partly Cloudy,52,21,20,0
11,15,5,PDX,395,2454,482,700,40,27,60,8,0,30.26,Partly Cloudy,52,21,25,0
11,15,5,FLL,178,1069,484,658,40,27,60,8,0,30.26,Partly Cloudy,52,21,22,1
11,15,5,CLE,122,425,485,613,40,27,60,8,0,30.26,Partly Cloudy,52,21,23,0
11,15,5,MIA,196,1089,487,686,40,27,60,8,0,30.26,Partly Cloudy,52,21,16,0
11,15,5,SFO,405,2586,489,720,40,27,60,8,0,30.26,Partly Cloudy,52,21,28,0
11,15,5,SJC,399,2569,489,714,40,27,60,8,0,30.26,Partly Cloudy,52,21,26,0
11,15,5,TPA,180,1005,493,665,40,27,60,8,0,30.26,Partly Cloudy,52,21,18,1
11,15,5,AUS,254,1521,493,696,40,27,60,8,0,30.26,Partly Cloudy,52,21,20,0
11,15,5,SLC,321,1990,497,706,40,27,60,8,0,30.26,Partly Cloudy,52,21,18,0
11,15,5,LAX,385,2475,497,705,40,27,60,8,0,30.26,Partly Cloudy,52,21,23,0
11,15,5,FLL,187,1069,500,667,40,27,60,8,0,30.26,Partly Cloudy,52,21,21,1
11,15,5,JAX,163,828,502,673,40,27,60,8,0,30.26,Partly Cloudy,52,21,25,0
11,15,5,DFW,265,1391,504,715,40,27,60,8,0,30.26,Partly Cloudy,52,21,16,0
11,15,5,LAS,358,2248,505,687,40,27,60,8,0,30.26,Partly Cloudy,52,21,12,0
11,15,5,DCA,87,213,508,602,40,27,60,8,0,30.26,Partly Cloudy,52,21,14,0
11,15,5,LAX,379,2475,509,714,40,27,60,8,0,30.26,Partly Cloudy,52,21,16,0
11,15,5,SAN,376,2446,511,706,40,27,60,8,0,30.26,Partly Cloudy,52,21,19,1
11,15,5,BWI,81,184,512,601,40,27,60,8,0,30.26,Partly Cloudy,52,21,22,0
11,15,5,CHS,140,636,517,663,40,27,60,8,0,30.26,Partly Cloudy,52,21,25,0
11,15,5,ATL,155,760,517,665,40,27,60,8,0,30.26,Partly Cloudy,52,21,22,1
11,15,5,SEA,382,2422,519,727,40,27,60,8,0,30.26,Partly Cloudy,52,21,18,0
11,15,5,IAD,82,228,530,617,40,27,60,8,0,30.26,Partly Cloudy,52,21,20,0
11,15,5,SJU,232,1598,543,842,44,28,53,9,0,30.25,Partly Cloudy,34,20,11,0
11,15,5,SAV,145,718,545,695,44,28,53,9,0,30.25,Partly Cloudy,34,20,18,0
11,15,5,BOS,80,187,548,630,44,28,53,9,0,30.25,Partly Cloudy,34,20,11,0
11,15,5,AUS,257,1521,549,752,44,28,53,9,0,30.25,Partly Cloudy,34,20,13,0
11,15,5,LAX,383,2475,550,758,44,28,53,9,0,30.25,Partly Cloudy,34,20,16,0
11,15,5,SEA,387,2422,552,767,44,28,53,9,0,30.25,Partly Cloudy,34,20,16,0
11,15,5,MCO,176,944,554,736,44,28,53,9,0,30.25,Partly Cloudy,34,20,10,0
11,15,5,PWM,77,273,567,647,44,28,53,9,0,30.25,Partly Cloudy,34,20,8,0
11,15,5,DTW,128,509,567,697,44,28,53,9,0,30.25,Partly Cloudy,34,20,11,0
11,15,5,SFO,407,2586,570,797,44,28,53,9,0,30.25,Partly Cloudy,34,20,15,1
11,15,5,SFO,400,2586,572,800,44,28,53,9,0,30.25,Partly Cloudy,34,20,22,0
11,15,5,CMH,115,483,573,695,44,28,53,9,0,30.25,Partly Cloudy,34,20,20,0
11,15,5,IND,142,665,577,727,44,28,53,9,0,30.25,Partly Cloudy,34,20,19,0
11,15,5,ORF,88,290,582,668,44,28,53,9,0,30.25,Partly Cloudy,34,20,15,1
11,15,5,LAX,380,2475,586,795,44,28,53,9,0,30.25,Partly Cloudy,34,20,19,0
11,15,5,RIC,98,288,591,695,48,23,37,13,0,30.22,Partly Cloudy,34,20,16,0
11,15,5,BUF,85,301,595,684,48,23,37,13,0,30.22,Partly Cloudy,34,20,14,0
11,15,5,BNA,164,765,598,624,48,23,37,13,0,30.22,Partly Cloudy,34,20,17,1
11,15,5,SRQ,184,1041,600,752,48,23,37,13,0,30.22,Partly Cloudy,18,22,19,1
11,15,5,HNL,675,4983,600,975,48,23,37,13,0,30.22,Partly Cloudy,18,22,17,1
11,15,5,PBI,180,1028,604,785,48,23,37,13,0,30.22,Partly Cloudy,18,22,16,0
11,15,5,LAX,376,2475,614,804,48,23,37,13,0,30.22,Partly Cloudy,18,22,15,1
11,15,5,BOS,76,187,619,705,48,23,37,13,0,30.22,Partly Cloudy,18,22,14,0
11,15,5,SFO,397,2586,623,779,48,23,37,13,0,30.22,Partly Cloudy,18,22,37,1
11,15,5,CLE,116,425,625,745,48,23,37,13,0,30.22,Partly Cloudy,18,22,16,0
11,15,5,BUR,376,2465,635,833,48,23,37,13,0,30.22,Partly Cloudy,18,22,12,0
11,15,5,PHX,346,2153,651,877,48,27,44,12,0,30.19,Partly Cloudy,18,22,20,1
11,15,5,FLL,188,1069,654,778,48,27,44,12,0,30.19,Partly Cloudy,18,22,11,1
11,15,5,LAS,344,2248,656,823,48,27,44,12,0,30.19,Partly Cloudy,18,22,12,0
11,15,5,SYR,80,209,657,740,48,27,44,12,0,30.19,Partly Cloudy,18,22,28,0
11,15,5,LAX,378,2475,659,858,48,27,44,12,0,30.19,Partly Cloudy,18,22,17,0
11,15,5,DCA,75,213,660,740,48,27,44,12,0,30.19,Partly Cloudy,29,21,24,0
11,15,5,MSP,187,1029,661,796,48,27,44,12,0,30.19,Partly Cloudy,29,21,23,0
11,15,5,SLC,319,1990,666,869,48,27,44,12,0,30.19,Partly Cloudy,29,21,22,0
11,15,5,MIA,193,1089,666,858,48,27,44,12,0,30.19,Partly Cloudy,29,21,20,1
11,15,5,SEA,384,2422,667,879,48,27,44,12,0,30.19,Partly Cloudy,29,21,22,0
11,15,5,BOS,70,187,679,747,48,27,44,12,0,30.19,Partly Cloudy,29,21,14,1
11,15,5,SFO,396,2586,680,901,48,27,44,12,0,30.19,Partly Cloudy,29,21,20,0
11,15,5,FLL,183,1069,682,872,48,27,44,12,0,30.19,Partly Cloudy,29,21,16,0
11,15,5,MCO,170,944,682,855,48,27,44,12,0,30.19,Partly Cloudy,29,21,13,0
11,15,5,MCO,175,944,685,840,48,27,44,12,0,30.19,Partly Cloudy,29,21,14,1
11,15,5,LAX,390,2475,686,900,48,27,44,12,0,30.19,Partly Cloudy,29,21,16,0
11,15,5,MIA,184,1089,689,873,48,27,44,12,0,30.19,Partly Cloudy,29,21,16,1
11,15,5,SFO,394,2586,689,874,48,27,44,12,0,30.19,Partly Cloudy,29,21,25,1
11,15,5,SFO,393,2586,689,872,48,27,44,12,0,30.19,Partly Cloudy,29,21,30,1
11,15,5,BUF,93,301,697,793,48,27,44,12,0,30.19,Partly Cloudy,29,21,26,0
11,15,5,ORD,167,740,698,687,48,27,44,12,0,30.19,Partly Cloudy,29,21,17,1
11,15,5,ATL,151,760,699,851,48,27,44,12,0,30.19,Partly Cloudy,29,21,28,0
11,15,5,TPA,168,1005,702,876,48,27,44,12,0,30.19,Partly Cloudy,29,21,20,0
11,15,5,LAX,378,2475,702,903,48,27,44,12,0,30.19,Partly Cloudy,29,21,14,0
11,15,5,DCA,80,213,704,793,48,27,44,12,0,30.19,Partly Cloudy,29,21,28,0
11,15,5,CLT,135,541,704,840,48,27,44,12,0,30.19,Partly Cloudy,29,21,26,0
11,15,5,LAX,373,2475,709,913,48,27,44,12,0,30.19,Partly Cloudy,29,21,26,0
11,15,5,SJU,223,1598,710,988,48,27,44,12,0,30.19,Partly Cloudy,29,21,23,1
11,15,5,SFO,407,2586,718,917,49,26,41,12,0,30.16,Partly Cloudy,29,21,27,1
11,15,5,PBI,181,1028,719,870,49,26,41,12,0,30.16,Partly Cloudy,29,21,23,1
11,15,5,ROC,77,264,724,802,49,26,41,12,0,30.16,Partly Cloudy,21,24,17,0
11,15,5,CLT,122,541,735,865,49,26,41,12,0,30.16,Partly Cloudy,21,24,17,0
11,15,5,BOS,84,187,745,833,49,26,41,12,0,30.16,Partly Cloudy,21,24,18,0
11,15,5,MIA,192,1089,747,941,49,26,41,12,0,30.16,Partly Cloudy,21,24,17,0
11,15,5,LAX,380,2475,748,950,49,26,41,12,0,30.16,Partly Cloudy,21,24,17,0
11,15,5,CLE,116,425,749,856,49,26,41,12,0,30.16,Partly Cloudy,21,24,24,1
11,15,5,BTV,80,266,751,835,49,26,41,12,0,30.16,Partly Cloudy,21,24,21,0
11,15,5,RDU,107,427,757,812,49,26,41,12,0,30.16,Partly Cloudy,21,24,19,1
11,15,5,BTV,72,266,766,802,49,26,41,12,0,30.16,Partly Cloudy,21,24,11,1
11,15,5,DTW,123,509,773,902,51,27,39,10,0,30.13,Partly Cloudy,21,24,15,0
11,15,5,LAX,390,2475,775,995,51,27,39,10,0,30.13,Partly Cloudy,21,24,14,0
11,15,5,ORD,167,740,779,887,51,27,39,10,0,30.13,Partly Cloudy,21,24,17,0
11,15,5,IAH,250,1417,783,976,51,27,39,10,0,30.13,Partly Cloudy,26,42,10,0
11,15,5,RDU,113,427,784,900,51,27,39,10,0,30.13,Partly Cloudy,26,42,15,0
11,15,5,DCA,83,213,800,853,51,27,39,10,0,30.13,Partly Cloudy,26,42,15,1
11,15,5,BUF,90,301,801,900,51,27,39,10,0,30.13,Partly Cloudy,26,42,19,0
11,15,5,CLT,129,541,805,940,51,27,39,10,0,30.13,Partly Cloudy,26,42,14,0
11,15,5,DFW,252,1391,806,1002,51,27,39,10,0,30.13,Partly Cloudy,26,42,38,0
11,15,5,IAD,82,228,813,897,51,27,39,10,0,30.13,Partly Cloudy,26,42,21,0
11,15,5,CHS,134,636,815,954,51,27,39,10,0,30.13,Partly Cloudy,26,42,26,0
11,15,5,PHX,345,2153,815,1035,51,27,39,10,0,30.13,Partly Cloudy,26,42,23,1
11,15,5,AUS,257,1521,815,1012,51,27,39,10,0,30.13,Partly Cloudy,26,42,25,1
11,15,5,BOS,69,187,816,849,51,27,39,10,0,30.13,Partly Cloudy,26,42,17,1
11,15,5,FLL,187,1069,832,1011,50,28,43,10,0,30.13,Partly Cloudy,26,42,13,1
11,15,5,BNA,162,765,834,942,50,28,43,10,0,30.13,Partly Cloudy,26,42,16,0
11,15,5,BWI,75,184,837,910,50,28,43,10,0,30.13,Partly Cloudy,26,42,27,1
11,15,5,SJU,229,1598,840,1135,50,28,43,10,0,30.13,Partly Cloudy,30,36,18,0
11,15,5,ATL,150,760,843,983,50,28,43,10,0,30.13,Partly Cloudy,30,36,12,1
11,15,5,LAX,374,2475,850,1024,50,28,43,10,0,30.13,Partly Cloudy,30,36,12,1
11,15,5,TPA,179,1005,853,1035,50,28,43,10,0,30.13,Partly Cloudy,30,36,14,0
11,15,5,CHS,131,636,853,987,50,28,43,10,0,30.13,Partly Cloudy,30,36,17,0
11,15,5,DEN,275,1626,855,1000,50,28,43,10,0,30.13,Partly Cloudy,30,36,18,1
11,15,5,LAX,378,2475,864,1068,50,28,43,10,0,30.13,Partly Cloudy,30,36,19,0
11,15,5,LAX,375,2475,866,1064,50,28,43,10,0,30.13,Partly Cloudy,30,36,15,0
11,15,5,JAX,151,828,871,1028,50,28,43,10,0,30.13,Partly Cloudy,30,36,14,0
11,15,5,PIT,103,340,873,986,50,28,43,10,0,30.13,Partly Cloudy,30,36,16,0
11,15,5,SAV,141,718,877,1024,50,28,43,10,0,30.13,Partly Cloudy,30,36,14,0
11,15,5,DFW,252,1391,880,1075,50,28,43,10,0,30.13,Partly Cloudy,30,36,16,0
11,15,5,BUF,84,301,882,973,50,28,43,10,0,30.13,Partly Cloudy,30,36,18,0
11,15,5,ORF,94,290,890,989,50,28,43,10,0,30.13,Partly Cloudy,30,36,20,0
11,15,5,SAV,146,718,890,1039,50,28,43,10,0,30.13,Partly Cloudy,30,36,17,0
11,15,5,ATL,156,760,891,1041,48,28,46,10,0,30.14,Mostly Cloudy,30,36,16,1
11,15,5,BTV,90,266,892,985,48,28,46,10,0,30.14,Mostly Cloudy,30,36,34,0
11,15,5,JAX,163,828,892,1058,48,28,46,10,0,30.14,Mostly Cloudy,30,36,9,0
11,15,5,CMH,122,483,892,1017,48,28,46,10,0,30.14,Mostly Cloudy,30,36,19,0
11,15,5,CLT,141,541,892,1036,48,28,46,10,0,30.14,Mostly Cloudy,30,36,17,0
11,15,5,PIT,113,340,893,1012,48,28,46,10,0,30.14,Mostly Cloudy,30,36,16,0
11,15,5,LAS,353,2248,896,1072,48,28,46,10,0,30.14,Mostly Cloudy,30,36,22,0
11,15,5,ATL,159,760,898,1058,48,28,46,10,0,30.14,Mostly Cloudy,30,36,19,0
11,15,5,MSY,211,1182,899,1050,48,28,46,10,0,30.14,Mostly Cloudy,30,36,16,1
11,15,5,RIC,99,288,901,1004,48,28,46,10,0,30.14,Mostly Cloudy,29,37,19,0
11,15,5,IAH,250,1417,908,1085,48,28,46,10,0,30.14,Mostly Cloudy,29,37,22,1
11,15,5,BOS,83,187,911,1000,48,28,46,10,0,30.14,Mostly Cloudy,29,37,16,0
11,15,5,FLL,191,1069,914,1091,48,28,46,10,0,30.14,Mostly Cloudy,29,37,16,1
11,15,5,IND,153,665,921,1077,48,28,46,10,0,30.14,Mostly Cloudy,29,37,15,0
11,15,5,MCO,180,944,922,1109,48,28,46,10,0,30.14,Mostly Cloudy,29,37,17,0
11,15,5,CMH,119,483,922,1048,48,28,46,10,0,30.14,Mostly Cloudy,29,37,15,0
11,15,5,ORF,90,290,923,1020,48,28,46,10,0,30.14,Mostly Cloudy,29,37,13,0
11,15,5,DCA,101,213,925,1030,48,28,46,10,0,30.14,Mostly Cloudy,29,37,22,0
11,15,5,SJU,233,1598,926,1222,48,28,46,10,0,30.14,Mostly Cloudy,29,37,14,0
11,15,5,LAX,383,2475,928,1133,48,28,46,10,0,30.14,Mostly Cloudy,29,37,10,0
11,15,5,CLE,124,425,933,1006,48,28,46,10,0,30.14,Mostly Cloudy,29,37,22,1
11,15,5,BOS,75,187,936,1011,48,28,46,10,0,30.14,Mostly Cloudy,29,37,12,1
11,15,5,IND,149,665,940,1094,48,28,46,10,0,30.14,Mostly Cloudy,29,37,13,0
11,15,5,MIA,190,1089,947,1111,48,28,46,10,0,30.14,Mostly Cloudy,29,37,19,1
11,15,5,SFO,408,2586,949,1183,48,28,46,10,0,30.14,Mostly Cloudy,29,37,31,0
11,15,5,SEA,392,2422,951,1167,47,28,48,10,0,30.14,Mostly Cloudy,29,37,18,0
11,15,5,BNA,170,765,953,1039,47,28,48,10,0,30.14,Mostly Cloudy,29,37,12,1
11,15,5,LAS,363,2248,953,1142,47,28,48,10,0,30.14,Mostly Cloudy,29,37,15,0
11,15,5,MSY,208,1182,953,1108,47,28,48,10,0,30.14,Mostly Cloudy,29,37,14,0
11,15,5,FLL,193,1069,955,1151,47,28,48,10,0,30.14,Mostly Cloudy,29,37,20,0
11,15,5,ORD,173,740,955,1072,47,28,48,10,0,30.14,Mostly Cloudy,29,37,19,0
11,15,5,MCO,183,944,958,1140,47,28,48,10,0,30.14,Mostly Cloudy,29,37,20,1
11,15,5,SLC,325,1990,959,1165,47,28,48,10,0,30.14,Mostly Cloudy,29,37,18,0
11,15,5,MIA,197,1089,960,1127,47,28,48,10,0,30.14,Mostly Cloudy,31,35,22,1
11,15,5,CLT,132,541,974,1111,47,28,48,10,0,30.14,Mostly Cloudy,31,35,14,0
11,15,5,ROC,91,264,977,1056,47,28,48,10,0,30.14,Mostly Cloudy,31,35,12,1
11,15,5,PBI,180,1028,982,1049,47,28,48,10,0,30.14,Mostly Cloudy,31,35,16,1
11,15,5,SAN,365,2446,982,1175,47,28,48,10,0,30.14,Mostly Cloudy,31,35,13,0
11,15,5,PHX,346,2153,983,1211,47,28,48,10,0,30.14,Mostly Cloudy,31,35,17,0
11,15,5,LAX,381,2475,983,1161,47,28,48,10,0,30.14,Mostly Cloudy,31,35,10,1
11,15,5,TPA,183,1005,984,1133,47,28,48,10,0,30.14,Mostly Cloudy,31,35,32,1
11,15,5,RDU,116,427,985,1102,47,28,48,10,0,30.14,Mostly Cloudy,31,35,13,0
11,15,5,BUR,377,2465,986,1187,47,28,48,10,0,30.14,Mostly Cloudy,31,35,10,0
11,15,5,SFO,404,2586,988,1154,47,28,48,10,0,30.14,Mostly Cloudy,31,35,16,1
11,15,5,SFO,410,2586,992,1225,47,28,48,10,0,30.14,Mostly Cloudy,31,35,22,0
11,15,5,BUF,104,301,994,1101,47,28,48,10,0,30.14,Mostly Cloudy,31,35,16,0
11,15,5,CVG,141,589,1005,1136,47,28,48,10,0,30.14,Mostly Cloudy,31,35,25,1
11,15,5,PWM,85,273,1005,1093,47,28,48,10,0,30.14,Mostly Cloudy,31,35,17,0
11,15,5,BWI,78,184,1012,1037,45,29,53,10,0,30.16,Mostly Cloudy,31,35,21,1
11,15,5,ATL,156,760,1012,1171,45,29,53,10,0,30.16,Mostly Cloudy,31,35,15,0
11,15,5,LAX,382,2475,1013,1217,45,29,53,10,0,30.16,Mostly Cloudy,31,35,11,0
11,15,5,LAX,400,2475,1013,1240,45,29,53,10,0,30.16,Mostly Cloudy,31,35,31,0
11,15,5,MSP,195,1029,1015,1155,45,29,53,10,0,30.16,Mostly Cloudy,31,35,20,0
11,15,5,CLT,134,541,1017,1155,45,29,53,10,0,30.16,Mostly Cloudy,31,35,19,0
11,15,5,SYR,90,209,1017,1109,45,29,53,10,0,30.16,Mostly Cloudy,31,35,26,0
11,15,5,BOS,71,187,1019,1091,45,29,53,10,0,30.16,Mostly Cloudy,31,35,23,0
11,15,5,BOS,89,187,1022,1108,45,29,53,10,0,30.16,Mostly Cloudy,32,27,22,1
11,15,5,SAN,371,2446,1023,1206,45,29,53,10,0,30.16,Mostly Cloudy,32,27,22,1
11,15,5,LAX,384,2475,1024,1224,45,29,53,10,0,30.16,Mostly Cloudy,32,27,14,1
11,15,5,TPA,183,1005,1026,1203,45,29,53,10,0,30.16,Mostly Cloudy,32,27,20,1
11,15,5,RDU,105,427,1031,1131,45,29,53,10,0,30.16,Mostly Cloudy,32,27,15,1
11,15,5,DTW,137,509,1035,1177,45,29,53,10,0,30.16,Mostly Cloudy,32,27,21,0
11,15,5,SFO,407,2586,1036,1207,45,29,53,10,0,30.16,Mostly Cloudy,32,27,13,1
11,15,5,RSW,192,1074,1046,1211,45,29,53,10,0,30.16,Mostly Cloudy,32,27,15,1
11,15,5,LAS,360,2248,1048,1229,45,29,53,10,0,30.16,Mostly Cloudy,32,27,18,0
11,15,5,BWI,81,184,1051,1136,45,29,53,10,0,30.16,Mostly Cloudy,32,27,13,0
11,15,5,RDU,116,427,1059,1181,45,29,53,10,0,30.16,Mostly Cloudy,32,27,14,0
11,15,5,ORD,183,740,1060,1083,45,29,53,10,0,30.16,Mostly Cloudy,32,27,20,1
11,15,5,LAX,374,2475,1062,1234,45,29,53,10,0,30.16,Mostly Cloudy,32,27,15,1
11,15,5,SMF,379,2521,1070,1251,45,29,53,10,0,30.16,Mostly Cloudy,32,27,12,1
11,15,5,IAD,87,228,1072,1147,47,28,48,10,0,30.16,Mostly Cloudy,32,27,7,1
11,15,5,SFO,404,2586,1074,1259,47,28,48,10,0,30.16,Mostly Cloudy,32,27,31,1
11,15,5,ONT,370,2429,1074,1270,47,28,48,10,0,30.16,Mostly Cloudy,32,27,13,0
11,15,5,SJC,392,2569,1074,1292,47,28,48,10,0,30.16,Mostly Cloudy,32,27,15,0
11,15,5,PDX,394,2454,1076,1290,47,28,48,10,0,30.16,Mostly Cloudy,32,27,29,1
11,15,5,SEA,382,2422,1077,1279,47,28,48,10,0,30.16,Mostly Cloudy,32,27,26,1
11,15,5,IND,147,665,1087,1242,47,28,48,10,0,30.16,Mostly Cloudy,40,32,15,0
11,15,5,SFO,403,2586,1089,1288,47,28,48,10,0,30.16,Mostly Cloudy,40,32,20,1
11,15,5,BNA,157,765,1090,1192,47,28,48,10,0,30.16,Mostly Cloudy,40,32,16,0
11,15,5,PHX,344,2153,1091,1319,47,28,48,10,0,30.16,Mostly Cloudy,40,32,18,0
11,15,5,LAX,380,2475,1091,1290,47,28,48,10,0,30.16,Mostly Cloudy,40,32,26,1
11,15,5,DFW,256,1391,1097,1296,47,28,48,10,0,30.16,Mostly Cloudy,40,32,21,0
11,15,5,LGB,372,2465,1097,1247,47,28,48,10,0,30.16,Mostly Cloudy,40,32,14,1
11,15,5,LAX,390,2475,1100,1319,47,28,48,10,0,30.16,Mostly Cloudy,40,32,15,0
11,15,5,SAT,262,1587,1104,1307,47,28,48,10,0,30.16,Mostly Cloudy,40,32,18,0
11,15,5,BUF,90,301,1112,1205,47,28,48,10,0,30.16,Mostly Cloudy,40,32,15,0
11,15,5,SEA,396,2422,1112,1335,47,28,48,10,0,30.16,Mostly Cloudy,40,32,29,0
11,15,5,SAT,275,1587,1116,1324,47,28,48,10,0,30.16,Mostly Cloudy,40,32,18,1
11,15,5,AUS,256,1521,1121,1321,47,28,48,10,0,30.16,Mostly Cloudy,40,32,15,0
11,15,5,PSP,362,2378,1127,1292,47,28,48,10,0,30.16,Mostly Cloudy,40,32,12,1
11,15,5,FLL,188,1069,1128,1318,47,28,48,10,0,30.16,Mostly Cloudy,40,32,19,0
11,15,5,MCO,176,944,1129,1245,47,28,48,10,0,30.16,Mostly Cloudy,40,32,15,1
11,15,5,OAK,392,2576,1130,1351,47,28,48,10,0,30.16,Mostly Cloudy,40,32,15,0
11,15,5,SYR,76,209,1135,1215,47,28,48,10,0,30.16,Mostly Cloudy,40,32,14,0
11,15,5,ATL,157,760,1135,1282,47,28,48,10,0,30.16,Mostly Cloudy,40,32,16,1
11,15,5,PHX,337,2153,1136,1356,47,28,48,10,0,30.16,Mostly Cloudy,40,32,20,0
11,15,5,SJU,234,1598,1144,1433,47,28,48,10,0,30.16,Mostly Cloudy,40,27,25,1
11,15,5,CVG,140,589,1147,1275,47,28,48,10,0,30.16,Mostly Cloudy,40,27,11,1
11,15,5,ORF,94,290,1158,1263,47,28,48,10,0,30.16,Mostly Cloudy,40,27,15,0
11,15,5,MSY,209,1182,1163,1318,48,26,42,12,0,30.16,Mostly Cloudy,40,27,11,0
11,15,5,DTW,133,509,1163,1302,48,26,42,12,0,30.16,Mostly Cloudy,40,27,25,0
11,15,5,LAX,387,2475,1163,1372,48,26,42,12,0,30.16,Mostly Cloudy,40,27,29,0
11,15,5,MSP,196,1029,1164,1305,48,26,42,12,0,30.16,Mostly Cloudy,40,27,18,0
11,15,5,SLC,329,1990,1166,1376,48,26,42,12,0,30.16,Mostly Cloudy,40,27,18,0
11,15,5,MIA,194,1089,1167,1359,48,26,42,12,0,30.16,Mostly Cloudy,40,27,32,1
11,15,5,LAS,353,2248,1167,1349,48,26,42,12,0,30.16,Mostly Cloudy,40,27,16,0
11,15,5,BOS,89,187,1168,1259,48,26,42,12,0,30.16,Mostly Cloudy,40,27,21,0
11,15,5,CLE,125,425,1168,1294,48,26,42,12,0,30.16,Mostly Cloudy,40,27,32,0
11,15,5,MCO,177,944,1168,1352,48,26,42,12,0,30.16,Mostly Cloudy,40,27,22,0
11,15,5,TPA,179,1005,1169,1344,48,26,42,12,0,30.16,Mostly Cloudy,40,27,12,1
11,15,5,SAN,383,2446,1170,1378,48,26,42,12,0,30.16,Mostly Cloudy,40,27,28,0
11,15,5,FLL,197,1069,1172,1372,48,26,42,12,0,30.16,Mostly Cloudy,40,27,29,0
11,15,5,SEA,391,2422,1173,1331,48,26,42,12,0,30.16,Mostly Cloudy,40,27,29,1
11,15,5,LAX,387,2475,1174,1387,48,26,42,12,0,30.16,Mostly Cloudy,40,27,13,0
11,15,5,SFO,409,2586,1175,1409,48,26,42,12,0,30.16,Mostly Cloudy,40,27,16,0
11,15,5,CLT,152,541,1180,1337,48,26,42,12,0,30.16,Mostly Cloudy,40,27,17,0
11,15,5,DEN,289,1626,1182,1354,48,26,42,12,0,30.16,Mostly Cloudy,40,27,12,0
11,15,5,SLC,327,1990,1182,1389,48,26,42,12,0,30.16,Mostly Cloudy,40,27,27,1
11,15,5,LAX,394,2475,1191,1414,48,26,42,12,0,30.16,Mostly Cloudy,40,27,19,0
11,15,5,JAX,171,828,1191,1370,48,26,42,12,0,30.16,Mostly Cloudy,40,27,29,0
11,15,5,BNA,165,765,1191,1304,48,26,42,12,0,30.16,Mostly Cloudy,40,27,13,0
11,15,5,ORD,180,740,1195,1315,48,26,42,12,0,30.16,Mostly Cloudy,40,27,26,1
11,15,5,ABQ,307,1826,1197,1387,48,26,42,12,0,30.16,Mostly Cloudy,40,27,16,0
11,15,5,FLL,198,1069,1200,1401,48,26,42,12,0,30.16,Mostly Cloudy,30,43,17,0
11,15,5,SFO,416,2586,1200,1435,48,26,42,12,0,30.16,Mostly Cloudy,30,43,30,1
11,15,5,RIC,117,288,1203,1327,48,26,42,12,0,30.16,Mostly Cloudy,30,43,25,0
11,15,5,LAX,400,2475,1211,1435,48,26,42,12,0,30.16,Mostly Cloudy,30,43,20,0
11,15,5,CMH,128,483,1220,1348,48,26,42,12,0,30.16,Mostly Cloudy,30,43,14,1
11,15,5,LAS,364,2248,1222,1413,48,26,42,12,0,30.16,Mostly Cloudy,30,43,23,0
11,15,5,CHS,146,636,1227,1375,48,26,42,12,0,30.16,Mostly Cloudy,30,43,24,0
11,15,5,DEN,275,1626,1228,1369,48,26,42,12,0,30.16,Mostly Cloudy,30,43,29,1
11,15,5,PBI,183,1028,1239,1426,48,26,42,12,0,30.16,Mostly Cloudy,30,43,16,0
11,15,5,PSE,239,1617,1255,119,47,27,46,10,0,30.19,Mostly Cloudy,30,43,17,0
11,15,5,ATL,156,760,1255,1415,47,27,46,10,0,30.19,Mostly Cloudy,30,43,18,0
11,15,5,BWI,82,184,1255,1341,47,27,46,10,0,30.19,Mostly Cloudy,30,43,15,0
11,15,5,PDX,381,2454,1258,29,47,27,46,10,0,30.19,Mostly Cloudy,30,43,25,0
11,15,5,RDU,124,427,1266,1379,47,27,46,10,0,30.19,Mostly Cloudy,32,34,14,1
11,15,5,SFO,406,2586,1268,56,47,27,46,10,0,30.19,Mostly Cloudy,32,34,20,0
11,15,5,PIT,116,340,1274,1391,47,27,46,10,0,30.19,Mostly Cloudy,32,34,27,0
11,15,5,SFO,405,2586,1274,60,47,27,46,10,0,30.19,Mostly Cloudy,32,34,25,0
